Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,Profit_Margin,Is_Profitable,Day_of_Week,Month,ROAS,CTR,CPC
A3028,Data Analytics Course,186.0,4352.0,223.95,29.0,3.0,0.016,1290.0,2024-06-11,hyderabad,mobile,data anaytics training,4.760214333556598,0,Martes,6,5.760214333556598,0.042738970588235295,1.204032258064516
A3029,Data Analytics Course,139.0,4220.0,206.02,21.0,5.0,0.036,1671.0,2024-11-21,hyderabad,desktop,learn data analytics,7.110863023007474,1,Jueves,11,8.110863023007475,0.03293838862559242,1.482158273381295
A3030,Data Analytics Course,164.0,4909.0,245.06,13.0,3.0,0.045,1601.0,2024-04-11,hyderabad,mobile,learn data analytics,5.533093936178895,0,Jueves,4,6.533093936178895,0.03340802607455694,1.494268292682927
A3031,Data Analytics Course,89.0,3148.0,219.25,13.0,4.0,0.045,1533.0,2024-11-06,hyderabad,desktop,data analitics online,5.992018244013683,0,Miercoles,11,6.992018244013683,0.028271918678526048,2.4634831460674156
A3032,Data Analytics Course,107.0,3105.0,195.46,20.0,10.0,0.037,1455.0,2024-11-19,hyderabad,mobile,data analitics online,6.443978307582113,0,Martes,11,7.443978307582114,0.03446054750402577,1.826728971962617
A3033,Data Analytics Course,179.0,5062.0,214.66,18.0,4.0,0.05,1815.0,2024-11-24,hyderabad,mobile,data analytics course,7.4552315289294695,1,Domingo,11,8.45523152892947,0.03536151718688266,1.199217877094972
A3034,Data Analytics Course,136.0,4096.0,228.79,19.0,10.0,0.039,1054.0,2024-11-26,hyderabad,desktop,data anaytics training,3.606844704751082,0,Martes,11,4.606844704751082,0.033203125,1.6822794117647057
A3035,Data Analytics Course,140.0,4283.0,205.02,22.0,7.0,0.05,1674.0,2024-11-11,hyderabad,mobile,data analytics course,7.16505706760316,1,Lunes,11,8.16505706760316,0.03268736866682232,1.4644285714285714
A3036,Data Analytics Course,137.0,4189.0,208.84,17.0,7.0,0.051094890510948905,1211.0,2024-11-09,hyderabad,mobile,online data analytic,4.798697567515801,0,Sabado,11,5.798697567515801,0.03270470279302936,1.5243795620437957
A3037,Data Analytics Course,199.0,4818.0,230.19,11.0,7.0,0.038,1714.0,2024-11-08,hyderabad,desktop,online data analytic,6.4460228506885615,0,Viernes,11,7.4460228506885615,0.041303445413034455,1.1567336683417084
A3038,Data Analytics Course,95.0,5256.0,235.84,12.0,8.0,0.052,1324.0,2024-11-24,hyderabad,mobile,data anaytics training,4.613975576662144,0,Domingo,11,5.613975576662144,0.018074581430745813,2.4825263157894737
A3039,Data Analytics Course,182.0,3980.0,191.75,16.0,5.0,0.027,1050.0,2024-11-08,hyderabad,tablet,online data analytic,4.475880052151239,0,Viernes,11,5.475880052151239,0.0457286432160804,1.0535714285714286
A3040,Data Analytics Course,132.0,4359.0,237.12,29.0,3.0,0.022727272727272728,1872.0,2024-01-11,hyderabad,mobile,online data analytic,6.894736842105264,0,Jueves,1,7.894736842105263,0.030282174810736407,1.7963636363636364
A3041,Data Analytics Course,139.0,5326.0,241.7,29.0,5.0,0.036,1423.0,2024-08-11,hyderabad,mobile,analytics for data,4.887463798096814,0,Domingo,8,5.887463798096815,0.02609838527975967,1.7388489208633093
A3043,Data Analytics Course,166.0,3746.0,213.81,16.0,5.0,0.03,1750.0,2024-11-08,hyderabad,mobile,data analitics online,7.1848370048173615,1,Viernes,11,8.18483700481736,0.04431393486385478,1.288012048192771
A3044,Data Analytics Course,121.0,5608.0,219.92,19.0,4.0,0.049,1209.0,2024-11-14,hyderabad,tablet,data anaytics training,4.497453619498,0,Jueves,11,5.497453619498,0.021576319543509272,1.8175206611570247
A3045,Data Analytics Course,173.0,4582.0,204.99,17.0,5.0,0.029,1703.0,2024-11-21,hyderabad,desktop,data anaytics training,7.307722327918435,1,Jueves,11,8.307722327918434,0.03775643823657791,1.184913294797688
A3046,Data Analytics Course,132.0,4438.0,232.68,24.0,7.0,0.05303030303030303,1959.0,2024-11-09,hyderabad,desktop,analytics for data,7.419288292934501,1,Sabado,11,8.419288292934501,0.029743127534925643,1.7627272727272727
A3047,Data Analytics Course,136.0,5011.0,236.62,25.0,5.0,0.037,1582.0,2024-11-03,hyderabad,mobile,data analytics course,5.685825374017412,0,Domingo,11,6.685825374017412,0.027140291359010176,1.7398529411764707
A3048,Data Analytics Course,174.0,5864.0,190.45,26.0,5.0,0.045,1508.0,2024-11-27,hyderabad,mobile,data anaytics training,6.918088737201366,0,Miercoles,11,7.918088737201366,0.029672578444747612,1.0945402298850575
A3049,Data Analytics Course,168.0,5114.0,186.75,10.0,3.0,0.018,1530.0,2024-11-18,hyderabad,desktop,online data analytic,7.192771084337349,1,Lunes,11,8.19277108433735,0.032850997262416894,1.1116071428571428
A3050,Data Analytics Course,117.0,5658.0,191.48,13.0,3.0,0.032,1779.0,2024-11-25,hyderabad,mobile,learn data analytics,8.290787549613537,1,Lunes,11,9.290787549613537,0.020678685047720042,1.6365811965811965
A3051,Data Analytics Course,187.0,4876.0,192.2,16.0,5.0,0.027,1396.0,2024-11-09,hyderabad,tablet,analytics for data,6.263267429760666,0,Sabado,11,7.263267429760666,0.038351107465135356,1.027807486631016
A3052,Data Analytics Course,139.0,5139.0,212.2,20.0,10.0,0.07194244604316546,1613.0,2024-11-18,hyderabad,tablet,online data analytic,6.601319509896324,0,Lunes,11,7.601319509896324,0.027048063825647013,1.5266187050359712
A3053,Data Analytics Course,139.0,5470.0,210.97,20.0,7.0,0.050359712230215826,1928.0,2024-11-21,hyderabad,desktop,data analitics online,8.138740105228232,1,Jueves,11,9.138740105228232,0.025411334552102375,1.5177697841726618
A3054,Data Analytics Course,112.0,5143.0,242.96,18.0,3.0,0.027,1029.0,2024-07-11,hyderabad,mobile,data anaytics training,3.2352650642081,0,Jueves,7,4.2352650642081,0.02177717285630955,2.1692857142857145
A3057,Data Analytics Course,167.0,3366.0,213.02,28.0,4.0,0.059,1159.0,2024-11-14,hyderabad,mobile,data analytics course,4.440803680405596,0,Jueves,11,5.440803680405596,0.04961378490790255,1.275568862275449
A3058,Data Analytics Course,165.0,5228.0,199.73,27.0,3.0,0.04,1829.0,2024-05-11,hyderabad,mobile,analytics for data,8.157362439293045,1,Sabado,5,9.157362439293045,0.031560826319816375,1.2104848484848485
A3059,Data Analytics Course,108.0,4266.0,220.02,24.0,5.0,0.046296296296296294,1282.0,2024-11-23,hyderabad,mobile,data anaytics training,4.826743023361512,0,Sabado,11,5.826743023361512,0.02531645569620253,2.0372222222222223
A3060,Data Analytics Course,182.0,5102.0,226.22,16.0,10.0,0.06,1600.0,2024-11-07,hyderabad,mobile,data analytics course,6.072761029086729,0,Jueves,11,7.07276102908673,0.03567228537828303,1.242967032967033
A3061,Data Analytics Course,91.0,3787.0,226.17,26.0,8.0,0.088,1493.0,2024-10-11,hyderabad,tablet,data analytics course,5.601229163903259,0,Viernes,10,6.601229163903259,0.024029574861367836,2.485384615384615
A3062,Data Analytics Course,194.0,4598.0,233.86,25.0,4.0,0.020618556701030927,1565.0,2024-05-11,hyderabad,tablet,data analitics online,5.692037971435901,0,Sabado,5,6.6920379714359015,0.04219225750326229,1.2054639175257733
A3063,Data Analytics Course,189.0,5404.0,218.41,17.0,10.0,0.053,1418.0,2024-11-24,hyderabad,mobile,learn data analytics,5.492376722677533,0,Domingo,11,6.492376722677533,0.034974093264248704,1.1556084656084655
A3064,Data Analytics Course,85.0,4432.0,214.79,22.0,7.0,0.082,1262.0,2024-11-23,hyderabad,tablet,data analitics online,4.87550630848736,0,Sabado,11,5.87550630848736,0.01917870036101083,2.5269411764705882
A3065,Data Analytics Course,162.0,4016.0,224.48,28.0,10.0,0.041,1060.0,2024-11-19,hyderabad,mobile,data anaytics training,3.722024233784747,0,Martes,11,4.722024233784747,0.04033864541832669,1.385679012345679
A3066,Data Analytics Course,139.0,5379.0,248.46,28.0,5.0,0.03597122302158273,1881.0,2024-11-27,hyderabad,desktop,online data analytic,6.570635112291717,0,Miercoles,11,7.570635112291717,0.025841234430191484,1.7874820143884893
A3067,Data Analytics Course,88.0,5093.0,222.28,13.0,9.0,0.05,1185.0,2024-09-11,hyderabad,desktop,online data analytic,4.3311139103833005,0,Miercoles,9,5.3311139103833005,0.017278617710583154,2.525909090909091
A3068,Data Analytics Course,121.0,5092.0,219.15,21.0,6.0,0.05,1864.0,2024-11-04,hyderabad,desktop,analytics for data,7.5055897786903945,1,Lunes,11,8.505589778690394,0.02376276512175962,1.8111570247933886
A3069,Data Analytics Course,81.0,3015.0,218.69,10.0,7.0,0.086,1550.0,2024-11-27,hyderabad,desktop,learn data analytics,6.087658329141707,0,Miercoles,11,7.087658329141708,0.026865671641791045,2.6998765432098764
A3070,Data Analytics Course,125.0,3745.0,206.93,24.0,3.0,0.024,1619.0,2024-11-08,hyderabad,tablet,data analytics course,6.823901802541922,0,Viernes,11,7.823901802541922,0.03337783711615487,1.65544
A3071,Data Analytics Course,188.0,5046.0,202.52,18.0,10.0,0.06,1625.0,2024-11-05,hyderabad,tablet,online data analytic,7.0238988741852655,1,Martes,11,8.023898874185265,0.0372572334522394,1.0772340425531914
A3072,Data Analytics Course,99.0,4032.0,186.45,19.0,5.0,0.050505050505050504,1074.0,2024-11-03,hyderabad,desktop,data analytics course,4.760257441673371,0,Domingo,11,5.760257441673371,0.024553571428571428,1.8833333333333333
A3073,Data Analytics Course,170.0,3879.0,245.0,29.0,7.0,0.041176470588235294,1202.0,2024-11-26,hyderabad,tablet,data analytics course,3.906122448979592,0,Martes,11,4.906122448979592,0.04382572828048466,1.4411764705882353
A3074,Data Analytics Course,105.0,4968.0,188.38,14.0,5.0,0.047619047619047616,1135.0,2024-11-21,hyderabad,tablet,learn data analytics,5.025055738401104,0,Jueves,11,6.025055738401104,0.021135265700483092,1.794095238095238
A3075,Data Analytics Course,173.0,5872.0,190.3,24.0,5.0,0.029,1953.0,2024-11-26,hyderabad,tablet,data analitics online,9.26274303730951,1,Martes,11,10.26274303730951,0.029461852861035424,1.1
A3077,Data Analytics Course,143.0,3109.0,246.92,22.0,5.0,0.035,1589.0,2024-11-13,hyderabad,tablet,learn data analytics,5.435282682650251,0,Miercoles,11,6.435282682650252,0.0459954969443551,1.7267132867132866
A3078,Data Analytics Course,124.0,5415.0,217.55,20.0,4.0,0.032,1258.0,2024-11-27,hyderabad,desktop,data analitics online,4.7825787175361985,0,Miercoles,11,5.7825787175361985,0.022899353647276084,1.754435483870968
A3079,Data Analytics Course,154.0,5633.0,245.95,29.0,7.0,0.035,1604.0,2024-11-03,hyderabad,tablet,learn data analytics,5.521650742020736,0,Domingo,11,6.521650742020737,0.027338895792650454,1.597077922077922
A3080,Data Analytics Course,85.0,5402.0,191.95,18.0,7.0,0.082,1002.0,2024-11-26,hyderabad,desktop,data anaytics training,4.2201094034904925,0,Martes,11,5.2201094034904925,0.015734912995186968,2.258235294117647
A3081,Data Analytics Course,167.0,4059.0,209.18,17.0,4.0,0.024,1742.0,2024-11-16,hyderabad,tablet,learn data analytics,7.327755999617554,1,Sabado,11,8.327755999617555,0.04114313870411431,1.2525748502994012
A3082,Data Analytics Course,139.0,3172.0,227.83,20.0,10.0,0.072,1130.0,2024-11-28,hyderabad,tablet,analytics for data,3.9598384760567087,0,Jueves,11,4.959838476056708,0.04382093316519546,1.6390647482014389
A3083,Data Analytics Course,193.0,5716.0,224.53,19.0,9.0,0.047,1167.0,2024-11-13,hyderabad,desktop,online data analytic,4.197523716207188,0,Miercoles,11,5.197523716207188,0.03376487053883835,1.1633678756476684
A3084,Data Analytics Course,127.0,4816.0,245.25,23.0,3.0,0.049,1985.0,2024-07-11,hyderabad,tablet,learn data analytics,7.093781855249746,1,Jueves,7,8.093781855249745,0.026370431893687707,1.9311023622047243
A3085,Data Analytics Course,80.0,3742.0,247.16,20.0,10.0,0.055,1686.0,2024-11-08,hyderabad,tablet,analytics for data,5.821492150833468,0,Viernes,11,6.8214921508334685,0.021378941742383754,3.0895
A3086,Data Analytics Course,174.0,4469.0,215.98,14.0,8.0,0.046,1619.0,2024-11-07,hyderabad,desktop,online data analytic,6.496064450412075,0,Jueves,11,7.496064450412075,0.03893488476169165,1.241264367816092
A3087,Data Analytics Course,127.0,3454.0,209.19,19.0,10.0,0.058,1937.0,2024-11-05,hyderabad,desktop,data anaytics training,8.259524833883072,1,Martes,11,9.259524833883074,0.03676896352055588,1.6471653543307085
A3088,Data Analytics Course,151.0,3702.0,245.02,22.0,9.0,0.06,1983.0,2024-04-11,hyderabad,tablet,learn data analytics,7.093216880254673,1,Jueves,4,8.093216880254673,0.040788762830902214,1.6226490066225165
A3089,Data Analytics Course,113.0,4258.0,232.25,16.0,10.0,0.088,1374.0,2024-11-24,hyderabad,mobile,online data analytic,4.916038751345533,0,Domingo,11,5.916038751345533,0.026538280883043684,2.0553097345132745
A3090,Data Analytics Course,159.0,4047.0,205.62,24.0,3.0,0.05,1177.0,2024-09-11,hyderabad,tablet,analytics for data,4.724151347145219,0,Miercoles,9,5.724151347145219,0.039288361749444035,1.2932075471698115
A3091,Data Analytics Course,197.0,3319.0,215.83,26.0,10.0,0.051,1342.0,2024-11-18,hyderabad,desktop,analytics for data,5.217856646434694,0,Lunes,11,6.217856646434694,0.059355227478156074,1.0955837563451778
A3092,Data Analytics Course,106.0,5661.0,181.96,17.0,3.0,0.028,1250.0,2024-11-11,hyderabad,desktop,data analitics online,5.869641679489997,0,Lunes,11,6.869641679489997,0.018724606959901077,1.7166037735849058
A3093,Data Analytics Course,143.0,4914.0,222.69,12.0,7.0,0.05,1280.0,2024-12-11,hyderabad,desktop,analytics for data,4.747900669091562,0,Miercoles,12,5.747900669091562,0.0291005291005291,1.5572727272727274
A3094,Data Analytics Course,111.0,5382.0,219.59,29.0,5.0,0.032,1464.0,2024-11-25,hyderabad,desktop,analytics for data,5.666970262762421,0,Lunes,11,6.666970262762421,0.020624303232998884,1.9782882882882884
A3096,Data Analytics Course,98.0,3967.0,214.51,12.0,5.0,0.051,1180.0,2024-11-08,hyderabad,desktop,analytics for data,4.5009090485292065,0,Viernes,11,5.5009090485292065,0.024703806402823294,2.188877551020408
A3097,Data Analytics Course,109.0,3089.0,190.0,20.0,7.0,0.038,1779.0,2024-11-01,hyderabad,tablet,data analitics online,8.363157894736842,1,Viernes,11,9.363157894736842,0.03528650048559404,1.7431192660550459
A3098,Data Analytics Course,168.0,3219.0,193.16,12.0,7.0,0.037,1395.0,2024-11-23,hyderabad,mobile,online data analytic,6.221992130875957,0,Sabado,11,7.221992130875958,0.0521901211556384,1.1497619047619048
A3101,Data Analytics Course,173.0,5270.0,233.33,11.0,7.0,0.04,1783.0,2024-11-16,hyderabad,desktop,analytics for data,6.641537736253375,0,Sabado,11,7.641537736253374,0.03282732447817837,1.348728323699422
A3102,Data Analytics Course,184.0,3239.0,221.33,25.0,10.0,0.054,1557.0,2024-11-04,hyderabad,desktop,online data analytic,6.034744499164144,0,Lunes,11,7.034744499164144,0.05680765668416178,1.2028804347826088
A3103,Data Analytics Course,174.0,4054.0,201.25,15.0,7.0,0.040229885057471264,1514.0,2024-11-23,hyderabad,mobile,learn data analytics,6.522981366459628,0,Sabado,11,7.522981366459628,0.04292057227429699,1.1566091954022988
A3104,Data Analytics Course,196.0,5448.0,232.55,30.0,8.0,0.041,1694.0,2024-11-14,hyderabad,desktop,learn data analytics,6.284454955923457,0,Jueves,11,7.284454955923457,0.035976505139500736,1.1864795918367348
A3105,Data Analytics Course,193.0,4524.0,238.8,20.0,5.0,0.04,1327.0,2024-11-02,hyderabad,mobile,data anaytics training,4.556951423785595,0,Sabado,11,5.556951423785595,0.04266136162687887,1.2373056994818654
A3106,Data Analytics Course,97.0,3937.0,197.37,14.0,10.0,0.103,1160.0,2024-11-22,hyderabad,tablet,learn data analytics,4.877286315042813,0,Viernes,11,5.877286315042813,0.024638049276098552,2.0347422680412373
A3107,Data Analytics Course,128.0,4175.0,200.11,12.0,10.0,0.059,1599.0,2024-11-20,hyderabad,desktop,data analitics online,6.990605167158062,1,Miercoles,11,7.990605167158063,0.03065868263473054,1.563359375
A3108,Data Analytics Course,143.0,5780.0,237.51,24.0,4.0,0.054,1440.0,2024-11-15,hyderabad,mobile,data analitics online,5.062902614626752,0,Viernes,11,6.062902614626752,0.024740484429065745,1.660909090909091
A3109,Data Analytics Course,139.0,3809.0,202.28,17.0,9.0,0.059,1031.0,2024-11-17,hyderabad,desktop,data analytics course,4.096895392525212,0,Domingo,11,5.096895392525212,0.03649251772118666,1.455251798561151
A3110,Data Analytics Course,83.0,3684.0,203.47,20.0,7.0,0.08433734939759036,1805.0,2024-11-17,hyderabad,tablet,data analytics course,7.871086646680101,1,Domingo,11,8.8710866466801,0.02252985884907709,2.45144578313253
A3111,Data Analytics Course,189.0,3226.0,236.68,14.0,6.0,0.032,1364.0,2024-11-06,hyderabad,tablet,analytics for data,4.763055602501267,0,Miercoles,11,5.763055602501267,0.058586484810911346,1.2522751322751322
A3112,Data Analytics Course,165.0,4978.0,180.25,12.0,4.0,0.058,1123.0,2024-11-14,hyderabad,tablet,online data analytic,5.230235783633842,0,Jueves,11,6.230235783633842,0.03314584170349538,1.0924242424242425
A3113,Data Analytics Course,172.0,5041.0,189.31,22.0,10.0,0.05813953488372093,1645.0,2024-11-07,hyderabad,mobile,data anaytics training,7.68945116475622,1,Jueves,11,8.68945116475622,0.034120214243205715,1.100639534883721
A3114,Data Analytics Course,183.0,4124.0,186.66,24.0,6.0,0.033,1183.0,2024-11-28,hyderabad,tablet,data analytics course,5.337726347369549,0,Jueves,11,6.337726347369549,0.04437439379243453,1.02
A3115,Data Analytics Course,196.0,3143.0,238.22,28.0,7.0,0.036,1234.0,2024-11-08,hyderabad,mobile,data analitics online,4.1800856351271936,0,Viernes,11,5.1800856351271936,0.062360801781737196,1.2154081632653062
A3116,Data Analytics Course,98.0,4505.0,209.36,27.0,5.0,0.05102040816326531,1186.0,2024-11-29,hyderabad,tablet,learn data analytics,4.664883454337026,0,Viernes,11,5.664883454337026,0.021753607103218647,2.136326530612245
A3117,Data Analytics Course,158.0,3736.0,226.99,11.0,8.0,0.05063291139240506,1606.0,2024-11-29,hyderabad,tablet,data anaytics training,6.075201550729107,0,Viernes,11,7.075201550729107,0.04229122055674518,1.4366455696202531
A3118,Data Analytics Course,104.0,5949.0,216.6,28.0,4.0,0.038,1102.0,2024-10-11,hyderabad,mobile,analytics for data,4.087719298245614,0,Viernes,10,5.087719298245614,0.0174819297360901,2.082692307692308
A3119,Data Analytics Course,84.0,4625.0,226.02,13.0,5.0,0.05952380952380952,1969.0,2024-11-14,hyderabad,desktop,online data analytic,7.7116184408459425,1,Jueves,11,8.711618440845943,0.01816216216216216,2.690714285714286
A3120,Data Analytics Course,128.0,5022.0,188.96,26.0,6.0,0.047,1108.0,2024-11-02,hyderabad,mobile,data anaytics training,4.863674851820491,0,Sabado,11,5.863674851820491,0.025487853444842692,1.47625
A3121,Data Analytics Course,99.0,5483.0,180.04,20.0,5.0,0.05,1687.0,2024-04-11,hyderabad,desktop,analytics for data,8.370139968895801,1,Jueves,4,9.370139968895801,0.018055808863760715,1.8185858585858585
A3122,Data Analytics Course,107.0,5491.0,217.98,17.0,10.0,0.093,1480.0,2024-11-11,hyderabad,mobile,online data analytic,5.789613726029911,0,Lunes,11,6.789613726029911,0.019486432343835368,2.0371962616822428
A3123,Data Analytics Course,86.0,4078.0,208.92,26.0,3.0,0.035,1698.0,2024-11-06,hyderabad,mobile,data analytics course,7.127512923607123,1,Miercoles,11,8.127512923607123,0.021088769004413928,2.429302325581395
A3124,Data Analytics Course,139.0,3052.0,245.45,24.0,6.0,0.04316546762589928,1769.0,2024-11-28,hyderabad,desktop,data analitics online,6.2071705031574655,0,Jueves,11,7.207170503157466,0.04554390563564875,1.7658273381294962
A3125,Data Analytics Course,88.0,3708.0,225.76,10.0,5.0,0.036,1667.0,2024-12-11,hyderabad,tablet,data anaytics training,6.383947554925585,0,Miercoles,12,7.383947554925585,0.023732470334412083,2.5654545454545454
A3126,Data Analytics Course,141.0,5314.0,184.34,29.0,10.0,0.071,1271.0,2024-11-19,hyderabad,mobile,online data analytic,5.894868178366063,0,Martes,11,6.894868178366062,0.026533684606699286,1.3073758865248226
A3127,Data Analytics Course,193.0,3566.0,212.73,19.0,7.0,0.036,1311.0,2024-11-04,hyderabad,desktop,data analitics online,5.16274150331406,0,Lunes,11,6.16274150331406,0.05412226584408301,1.1022279792746112
A3128,Data Analytics Course,185.0,4839.0,193.99,26.0,6.0,0.032,1492.0,2024-04-11,hyderabad,desktop,data anaytics training,6.691118098871075,0,Jueves,4,7.691118098871075,0.038231039470965074,1.0485945945945947
A3130,Data Analytics Course,147.0,4371.0,243.04,26.0,9.0,0.061,1776.0,2024-11-18,hyderabad,desktop,online data analytic,6.3074391046741285,0,Lunes,11,7.307439104674128,0.033630748112560054,1.6533333333333333
A3131,Data Analytics Course,197.0,5697.0,243.72,13.0,3.0,0.015228426395939087,1154.0,2024-06-11,hyderabad,mobile,learn data analytics,3.734941736418841,0,Martes,6,4.7349417364188415,0.03457960329998245,1.2371573604060913
A3132,Data Analytics Course,81.0,3096.0,228.47,22.0,3.0,0.037,1386.0,2024-11-22,hyderabad,tablet,analytics for data,5.066441983630236,0,Viernes,11,6.066441983630236,0.02616279069767442,2.820617283950617
A3133,Data Analytics Course,198.0,4163.0,218.64,11.0,6.0,0.03,1904.0,2024-11-30,hyderabad,tablet,learn data analytics,7.708379070618369,1,Sabado,11,8.708379070618369,0.04756185443190007,1.1042424242424242
A3134,Data Analytics Course,155.0,5150.0,224.6,24.0,7.0,0.039,1146.0,2024-11-04,hyderabad,tablet,data analytics course,4.102404274265361,0,Lunes,11,5.102404274265361,0.030097087378640777,1.449032258064516
A3135,Data Analytics Course,181.0,3948.0,223.51,17.0,4.0,0.057,1075.0,2024-10-11,hyderabad,mobile,analytics for data,3.809628204554606,0,Viernes,10,4.809628204554606,0.04584599797365755,1.2348618784530385
A3136,Data Analytics Course,108.0,3126.0,248.94,12.0,3.0,0.028,1942.0,2024-11-16,hyderabad,tablet,analytics for data,6.801076564634048,0,Sabado,11,7.801076564634048,0.0345489443378119,2.305
A3137,Data Analytics Course,114.0,5551.0,195.44,30.0,5.0,0.044,1255.0,2024-11-15,hyderabad,tablet,analytics for data,5.421408104789194,0,Viernes,11,6.421408104789194,0.020536840208971358,1.7143859649122808
A3138,Data Analytics Course,146.0,5712.0,221.73,26.0,5.0,0.03424657534246575,1201.0,2024-11-12,hyderabad,mobile,analytics for data,4.416497542055653,0,Martes,11,5.416497542055653,0.025560224089635854,1.5186986301369862
A3139,Data Analytics Course,89.0,4175.0,194.22,11.0,3.0,0.055,1370.0,2024-11-22,hyderabad,desktop,data anaytics training,6.053856451446813,0,Viernes,11,7.053856451446813,0.021317365269461076,2.182247191011236
A3141,Data Analytics Course,98.0,5728.0,230.52,14.0,10.0,0.10204081632653061,1322.0,2024-07-11,hyderabad,mobile,data anaytics training,4.7348603158077385,0,Jueves,7,5.7348603158077385,0.017108938547486033,2.3522448979591837
A3142,Data Analytics Course,87.0,3161.0,244.49,24.0,8.0,0.092,1161.0,2024-11-06,hyderabad,tablet,data analitics online,3.748660476911121,0,Miercoles,11,4.748660476911121,0.027522935779816515,2.8102298850574714
A3143,Data Analytics Course,146.0,4773.0,248.27,30.0,6.0,0.041,1304.0,2024-11-01,hyderabad,tablet,online data analytic,4.2523462359527935,0,Viernes,11,5.2523462359527935,0.030588728263146868,1.7004794520547946
A3144,Data Analytics Course,139.0,3385.0,208.31,25.0,10.0,0.07194244604316546,1972.0,2024-11-16,hyderabad,mobile,analytics for data,8.466660265949786,1,Sabado,11,9.466660265949786,0.04106351550960118,1.49863309352518
A3145,Data Analytics Course,122.0,5600.0,223.06,12.0,3.0,0.025,1061.0,2024-11-18,hyderabad,tablet,learn data analytics,3.7565677396216266,0,Lunes,11,4.756567739621627,0.021785714285714287,1.828360655737705
A3146,Data Analytics Course,153.0,4218.0,228.36,16.0,7.0,0.046,1178.0,2024-03-11,hyderabad,mobile,data analitics online,4.158521632510071,0,Lunes,3,5.158521632510071,0.03627311522048364,1.4925490196078433
A3147,Data Analytics Course,108.0,3358.0,184.1,28.0,4.0,0.037,1888.0,2024-11-16,hyderabad,desktop,analytics for data,9.255296034763717,1,Sabado,11,10.255296034763715,0.03216200119118523,1.7046296296296295
A3148,Data Analytics Course,147.0,3021.0,200.17,20.0,4.0,0.027,1718.0,2024-11-18,hyderabad,mobile,analytics for data,7.582704701004147,1,Lunes,11,8.582704701004147,0.04865938430983118,1.3617006802721088
A3149,Data Analytics Course,121.0,4477.0,224.77,28.0,10.0,0.083,1604.0,2024-11-17,hyderabad,tablet,data analitics online,6.136183654402278,0,Domingo,11,7.136183654402277,0.02702702702702703,1.857603305785124
A3150,Data Analytics Course,112.0,4073.0,180.24,30.0,4.0,0.03571428571428571,1628.0,2024-11-12,hyderabad,tablet,data anaytics training,8.032401242787394,1,Martes,11,9.032401242787394,0.027498158605450528,1.6092857142857144
A3151,Data Analytics Course,127.0,5172.0,204.19,10.0,4.0,0.031,1183.0,2024-11-20,hyderabad,mobile,data analitics online,4.7936235858759,0,Miercoles,11,5.7936235858759,0.024555297757153906,1.6077952755905511
A3152,Data Analytics Course,192.0,5896.0,201.18,30.0,9.0,0.05,1589.0,2024-11-30,hyderabad,desktop,data analytics course,6.89839944328462,0,Sabado,11,7.89839944328462,0.032564450474898234,1.0478125
A3153,Data Analytics Course,174.0,3427.0,223.77,20.0,7.0,0.036,1293.0,2024-11-15,hyderabad,desktop,analytics for data,4.778254457702105,0,Viernes,11,5.778254457702104,0.050773271082579514,1.2860344827586208
A3154,Data Analytics Course,166.0,4176.0,243.1,16.0,9.0,0.041,1147.0,2024-11-24,hyderabad,desktop,learn data analytics,3.718222953517071,0,Domingo,11,4.718222953517071,0.03975095785440613,1.4644578313253012
A3155,Data Analytics Course,98.0,5835.0,232.82,19.0,6.0,0.061224489795918366,1989.0,2024-11-02,hyderabad,mobile,data analitics online,7.543080491366721,1,Sabado,11,8.543080491366721,0.016795201371036846,2.3757142857142854
A3156,Data Analytics Course,191.0,5438.0,244.1,19.0,5.0,0.02617801047120419,1203.0,2024-11-08,hyderabad,tablet,learn data analytics,3.928308070462925,0,Viernes,11,4.928308070462925,0.03512320706141964,1.2780104712041884
A3157,Data Analytics Course,89.0,4936.0,199.91,16.0,4.0,0.059,1543.0,2024-11-14,hyderabad,desktop,data analytics course,6.718473312990845,0,Jueves,11,7.718473312990846,0.018030794165316045,2.2461797752808987
A3159,Data Analytics Course,91.0,5509.0,186.22,29.0,5.0,0.055,1928.0,2024-11-02,hyderabad,mobile,learn data analytics,9.353345505316293,1,Sabado,11,10.353345505316293,0.016518424396442185,2.0463736263736263
A3160,Data Analytics Course,114.0,5748.0,184.76,16.0,8.0,0.07,1490.0,2024-11-21,hyderabad,desktop,data analitics online,7.064516129032259,1,Jueves,11,8.064516129032258,0.019832985386221295,1.6207017543859648
A3161,Data Analytics Course,80.0,5155.0,217.3,28.0,5.0,0.0625,1316.0,2024-12-11,hyderabad,tablet,data analytics course,5.056143580303727,0,Miercoles,12,6.056143580303727,0.015518913676042677,2.71625
A3162,Data Analytics Course,127.0,4537.0,247.11,17.0,7.0,0.043,1451.0,2024-11-18,hyderabad,tablet,analytics for data,4.871878920318886,0,Lunes,11,5.871878920318886,0.02799206524134891,1.9457480314960631
A3163,Data Analytics Course,84.0,5468.0,227.36,13.0,4.0,0.048,1228.0,2024-11-26,hyderabad,tablet,data analytics course,4.40112596762843,0,Martes,11,5.40112596762843,0.015362106803218726,2.706666666666667
